"Name_Ins","No","Address","tax_ID_number","twd97X","twd97Y","wgs84aX","wgs84aY"
"維格餅家股份有限公司","65000787","新北市五股區成泰路1段87號(2、3樓)及87之1號(4、5樓)","80490319","293886.56","2773467.7","121.43501853827","25.0687918552203"
"英屬蓋曼群島商花蓮香股份有限公司台灣分公司新店廠","65000793","新北市新店區寶中路95之3號3樓","53000036","305396.56","2763758.14","121.548716054529","24.9807564093347"
"奕瑪國際行銷股份有限公司","65000807","新北市新莊區五權一路9號7樓之3","12777300","296297.86","2773307.15","121.458914189966","25.0672704279176"
"顓陽實業有限公司","65000829","新北市新莊區中正路566號1、2樓","28192021","293161.34","2769237.24","121.427697515238","25.0306198528083"
"東崎健康生技有限公司","65000857","新北市中和區立德街148巷10號7樓","24258676","299175.14","2766839.83","121.487202920909","25.0087924967753"
"邰港科技股份有限公司(淡水一廠)","65000872","新北市淡水區中正東路1段3巷39號10樓","20833311","295575.12","2784243.8","121.452113524465","25.1660280498639"
"史瑞克商行","65000893","新北市泰山區明志路3段513號2樓","09634526","292501.55","2769391.47","121.421164404379","25.0320308985844"
"重門製茶工廠","65000906","新北市石門區石門里內石門79號","37091805","307037.18","2794697.38","121.566251919029","25.260008737736"
"傳統集美餐飲有限公司","65000967","新北市新莊區中正路25號1樓","53222754","296799.43","2770383.14","121.46378641392","25.0408569348631"
"台灣壹番屋股份有限公司","65001021","新北市中和區橋安街11號1樓","12665635","299727.6","2766267.48","121.492655642073","25.0036072980059"
"吉美食品廠樹林廠","65001055","新北市樹林區八德街492巷5號1、2樓","34110272","290413.69","2762611.83","121.400276991078","24.9708804648323"
"維宏食品有限公司","65001070","新北市中和區連城路134巷3號1、2、3樓及5號1樓","28752001","300008.23","2765826.01","121.495419807729","24.9996124201026"
"旭鴻國際企業有限公司","65001093","新北市新店區寶興路45巷8弄2號4樓","25120729","305530.2","2763072.63","121.550012189771","24.9745627486306"
"上島食品股份有限公司土城廠","65001130","新北市土城區日新街33巷15號1、2樓","80164927","294699.99","2764438.78","121.442788742905","24.98725423622"
"泰鄉食品廠有限公司","T6500066","新北市三峽區添福里2鄰15-14號","25144172","288485.5","2754445.08","121.380952936107","24.8971989906267"
"旺默食品企業有限公司","65001161","新北市土城區忠承路91、95號1樓及81、83、85、87、91、95、99號4樓","27391590","294322.75","2761947.75","121.438972182605","24.9647758545823"
"山本旺實業有限公司","65001165","新北市三峽區嘉添181之15號（1、2樓）","80654641","287377.65","2756015.36","121.370029213256","24.9114035290122"
"士峯食品有限公司","T6500072","新北市新店區柴埕路60巷15-3號","86946630","301322.78","2761952.28","121.508298557967","24.9645962507615"
"鑫記食品行","T6500085","新北市樹林區福順街43號1樓","09880744","291987.97","2763480.9","121.415895520785","24.9786837906242"
"金福臻生技有限公司","65001271","新北市中和區建康路59號1樓","53466505","299143.59","2765939.9","121.486858343007","25.0006689628035"
"薩摩亞商巧詣有限公司台灣分公司","65001295","新北市汐止區康寧街161、163號4樓","53016451","312797.96","2773340.52","121.62246158681","25.0669761002892"
"長宏醫藥生技股份有限公司","65001310","新北市五股區五權七路24號6樓","25137313","295262.03","2773224.72","121.448644383294","25.0665576202844"
"上將食品有限公司","65001313","新北市新莊區幸福東路86號1、2、3樓、90號、92號","53685810","296818.48","2771344.24","121.464007813166","25.0495332344127"
"鮮機食品生技股份有限公司","65001345","新北市新莊區福營路240號1樓","53679161","293055.85","2769079.7","121.426647338382","25.0292005290692"
"久翔食品股份有限公司","65001372","新北市樹林區武林街16號之1 (1~2樓)，16之2號1樓","54728577","292481.77","2766229.39","121.420871068413","25.0034838701165"
"魯都香食品有限公司","65001387","新北市樹林區三龍街94巷20號1、2樓","53437636","291819.19","2767823.17","121.414355244546","25.0178910998197"
"匯芯農產品商業有限公司","65001420","新北市樹林區民權街5巷19弄8號","53464611","289948.06","2761254.1","121.395626100273","24.9586349113432"
"丹鐠實業有限公司","65001448","新北市樹林區俊安街24巷10弄8號(1樓)","70534458","292274.48","2767410.94","121.418853660586","25.0141567995202"
"益品食品有限公司","65001465","新北市汐止區長安路179號1樓","53685001","317777.32","2774507.87","121.671872599403","25.0772994580936"
"賀業有限公司","65001526","新北市新莊區福營路227巷33號1、2樓","23071527","293424.68","2769066.47","121.430301639749","25.0290705582147"
"高涓科技有限公司","65001537","新北市新莊區新樹路67巷46號1樓","28129246","294500.84","2769229.73","121.440970501943","25.030513243044"
"幸福溫度食品股份有限公司","65001541","新北市林口區工三路4號2樓","53699238","290426","2774640","121.400751416","25.0794719938"
"祥禾食品有限公司樹林廠","65001561","新北市樹林區東順街90巷13號1樓","80208501","291223.56","2763242.2","121.408316962753","24.9765497887644"
"喜之坊食品有限公司汐止廠","65001579","新北市汐止區南陽街121巷17號1、2樓","22870754","313052.53","2772672.2","121.624954169541","25.0609321135124"
"永爗企業有限公司","65001591","新北市新莊區化成路389巷33號1、2樓","86454748","296753.39","2772281","121.463394558513","25.0579923412157"
"拉瑞亞有限公司","65001593","新北市深坑區北深路3段270巷16號2樓之5、之6","70377252","310475.53","2766572.2","121.59914549152","25.0059675012797"
"新北市坪林區農會(茶產品加工場)","T6500167","新北市坪林區坪林里坪林路102號","38045604","321988.59","2759583.24","121.712838007353","24.9423699824293"
"忠義實業有限公司","65001604","新北市樹林區八德街280巷3號1、2樓","28552926","291443.92","2762563.64","121.410479270424","24.9704175832109"
"千翔食品有限公司","65001618","新北市三重區興德路131巷32號1、2、3樓","86469910","297394.5","2771842.14","121.469733583326","25.0540103651621"
"豪記川野食品有限公司蘆洲廠","65001623","新北市蘆洲區和平路51號(1、2樓)","25083581","297462.87","2774616.56","121.470506909451","25.0790556660711"
"光享實業有限公司","65001649","新北市中和區中山路2段327巷11弄2號4樓","53103194","299844.43","2765948.03","121.493801499201","25.0007194156357"
"憶仙實業有限公司板橋廠","T6500179","新北市板橋區文化路一段285巷2弄19號1樓","89584718","296852.91","2768011.55","121.464235807685","25.0194444920387"
"麥德凱生科股份有限公司","65001661","新北市淡水區中正東路1段3巷41號7樓","27651835","295611.64","2784206.57","121.452474513704","25.1656908021649"
"立盛食品有限公司","65001676","新北市蘆洲區國道路2段115號1、2樓","80460743","297439.1","2774156.88","121.470255404272","25.0749063763878"
"馬克老爹有限公司","65001693","新北市汐止區大同路1段302巷22號1樓","24378068","314208.97","2772247.72","121.636396119326","25.0570513245323"
"春保食品股份有限公司","65001706","新北市新店區寶興路53號5樓","53097691","305507.18","2762877.1","121.549776358102","24.9727983744735"
"每一天調理食品有限公司樹林廠","T6500201","新北市樹林區八德街343號2至3樓","27878100","292258.9","2762925.93","121.418562125825","24.9736659633441"
"耆盛企業股份有限公司","65001778","新北市樹林區八德街280巷3號3樓","84342380","291443.92","2762563.64","121.410479270424","24.9704175832109"
"芬斯特股份有限公司新店廠","65001784","新北市新店區中正路501-16號5樓","27602672","303867.22","2764068.91","121.533580130016","24.9836171702068"
"西德有機化學藥品股份有限公司五股二廠","65001795","新北市五股區五工六路56號2、3、4樓","35152903","295158.43","2773466.36","121.447625447793","25.06874228134"
"樸實股份有限公司","65001796","新北市三重區中正北路518號6樓","53212799","297620.93","2773806.36","121.472045695469","25.0717361991138"
"冠庭國際股份有限公司三重廠","65001821","新北市三重區重新路5段609巷14號之12(1樓)","53530529","297158.84","2770969.4","121.46736811385","25.0461385495266"
"德開利有限公司","65001823","新北市新店區寶興路45巷6弄11號3樓","28556964","305620.42","2763041.41","121.550904536322","24.97427758418"
"美食家點心坊","T6500232","新北市五股區西雲路290號","21554723","295356.18","2776821.25","121.449696168353","25.0990242555913"
"憶仙實業有限公司","T6500234","新北市樹林區柑園街一段33巷6號1樓","89584718","290767.49","2761375.91","121.40374475821","24.9597128765745"
"雄鼎食品行","T6500245","新北市樹林區大安路145巷16號1、2樓","14735799","292651.51","2765449.98","121.422528537508","24.9964424358331"
"福星食品有限公司","65001841","新北市三重區興德路141巷1號及3號(各1、2、3樓)","86526638","297392.31","2771737.93","121.46970831072","25.0530696037561"
"振頤軒食品企業有限公司","65001847","新北市樹林區光興街91之2號1、2樓","53428502","291317.97","2766125.14","121.409338337487","25.0025748606721"
"錦發製麵工坊","65001848","新北市新莊區思源路43巷11號1樓","26744688","296353.2","2770269.63","121.459360459217","25.0398459731033"
"富陽生技有限公司","65001872","新北市八里區龍米路1段96號2樓、3樓","53928534","295803.99","2779646.2","121.454230221801","25.1245142948561"
"八方雲集國際股份有限公司","65001883","新北市淡水區水源里水梘頭42之1號(1、2、3、4樓)","70472679","294457.09","2784623.62","121.441035051","25.1694904588"
"糖藝食品股份有限公司泰山廠","65001887","新北市泰山區新北大道6段397、409號7樓","53685419","292526.42","2769402.58","121.42141117524","25.0321305118936"
"國鼎生物科技股份有限公司淡水二廠","65001900","新北市淡水區中正東路1段3巷9號4樓、11號4樓之1","80280616","295537.67","2784185.95","121.451740035478","25.1655068876058"
"阜康食品有限公司","65001902","新北市五股區中興路2段9巷30號1樓","27752593","296704.22","2773880.99","121.462961463985","25.0724385748048"
"楊堃興業有限公司","65001937","新北市新莊區雙鳳路111號6樓","86285357","291765.63","2768951.65","121.413858725241","25.0280806172635"
"永淇麵包店","65001952","新北市淡水區淡金路3段280之1號1樓","99094134","295239.31","2788779.31","121.448932297929","25.2069841949252"
