縣市,鄉鎮市區,儲匯局號,局名,聯絡電話,郵局地址,經度,緯度,ATM,具存款,具補摺,自動補摺機,提領200元,具視障語音,是否為局外ATM,縣市排序代號
桃園市,觀音區,028105-0,觀音新坡郵局,(03)498-1184,桃園市觀音區大同里新華路2段596號,121.137494,25.011179,O,O,,O,,,局內,30
桃園市,觀音區,028110-6,觀音郵局,(03)473-2431,桃園市觀音區中山路40號,121.084546,25.035173,O,O,,O,,,局內,30
桃園市,觀音區,028124-5,觀音工業區郵局,(03)483-7399,桃園市觀音區工業五路3號(觀音工業區管理中心內),121.118017,25.053121,O,O,,O,,,局內,30
桃園市,觀音區,028145-8,觀音草漯郵局,(03)483-1280,桃園市觀音區大觀路2段32之1號,121.143514,25.04809,O,O,,O,,,局內,30
新竹市,北區,,退輔會榮民之家--大門前斜對面,(03)525-0760,崧嶺路57巷41號,120.954722,24.793611,O,,,O,,,局外,40
新竹市,北區,,新竹監獄--會客室前,(03)525-0760,延平路1段108號,120.959166,24.804166,O,,,O,,,局外,40
新竹市,北區,006104-9,新竹光華街郵局,(03)533-0945,新竹市北區光華北街87號,120.971214,24.816773,O,O,,O,,,局內,40
新竹市,北區,006106-6,新竹英明街郵局,(03)523-8365,新竹市北區英明街10號,120.9675169,24.8066524,O,O,O,O,,,局內,40
新竹市,北區,006108-3,新竹樹林頭郵局,(03)531-0204,新竹市北區東大路2段449號,120.960615,24.820529,O,O,O,O,,,局內,40
新竹市,北區,006110-9,新竹西門郵局,(03)522-6574,新竹市北區北大路471號,120.960385,24.801972999999997,O,O,O,O,,,局內,40
新竹市,北區,006114-3,新竹文雅郵局,(03)542-5157,新竹市北區竹光路218號,120.956639,24.811354,O,O,,O,,,局內,40
新竹市,北區,006118-8,新竹南寮郵局,(03)536-2225,新竹市北區西濱路1段480號,120.933613,24.841662,O,O,O,O,,,局內,40
新竹市,北區,006123-4,新竹經國路郵局,(03)533-5063,新竹市北區經國路2段56號1樓,120.9655962,24.8128819,O,,O,O,,,局內,40
新竹市,北區,006126-5,新竹南勢郵局,(03)525-9463,新竹市北區竹光路500號,120.951222,24.8054974,O,O,O,O,,,局內,40
新竹市,東區,,文教新村--地下1樓社區管委會對面,(03)525-0760,光復路2段298巷7弄13號B1,120.999722,24.796388,O,,,O,,,局外,40
新竹市,東區,,光寶科技公司--大廳內,(03)525-0760,科學工業園區篤行路8號,120.973288,24.811171,O,,O,O,,,局外,40
新竹市,東區,,科學園區實驗高中--健康中心旁,(03)525-0760,介壽路300號,121.016388,24.777499,O,,O,O,,,局外,40
新竹市,東區,,國家同步幅射研究中心--機電二管門口旁,(03)525-0760,新安路101號,120.993055,24.782499,O,,,O,,,局外,40
新竹市,東區,,清華大學--行政大樓兆豐銀行旁,(03)571-7086,光復路2段101號,121.502025,25.000906,O,,O,O,,O,局外,40
新竹市,東區,,清華大學南大校區--大門左側,(03)525-0760,南大路521號,120.963622,24.792907,O,,O,O,,O,局外,40
新竹市,東區,,陽明交大光復校區--第二餐廳門旁,(03)525-0760,大學路1001號,120.997314,24.784427,O,,O,O,,,局外,40
新竹市,東區,,陽明交大光復校區--綜一館右側,(03)525-0760,大學路1001號,120.997314,24.784427,O,,,O,,,局外,40
新竹市,東區,,陽明交大博愛校區--賢齊館(生醫大樓)門口右側,(03)525-0760,博愛街75號,120.983333,24.798333,O,,,O,,,局外,40
新竹市,東區,,新竹女中--大門右側警衛室旁,(03)522-9044,中華路2段270號,120.975833,24.804722,O,,,O,,,局外,40
新竹市,東區,,新竹火車站--大廳左側,(03)525-0760,中華路2段445號,120.971666,24.801666,O,,,O,,,局外,40
新竹市,東區,,新竹市監理站--大門左側,(03)525-0760,自由路10號,120.983055,24.810833,O,,,O,,,局外,40
新竹市,東區,,新竹高中--大門警衛室旁,(03)525-0760,學府路36號,120.980277,24.795277,O,,,O,,,局外,40
新竹市,東區,,新竹榮民服務處--大門右側,(03)525-0760,建功二路61號,121.002777,24.799166,O,,,O,,,局外,40
新竹市,東區,006100-4,新竹武昌街郵局,(03)525-0760,新竹市東區武昌街81號,120.967783,24.802673,O,O,O,O,O,,局內,40
新竹市,東區,006101-8,新竹東門郵局,(03)522-9044,新竹市東區東門街51號,120.973037,24.804271,O,O,,O,,,局內,40
新竹市,東區,006102-1,清華大學郵局,(03)571-7086,新竹市東區光復路2段101號,120.996944,24.796388,O,,O,O,,,局內,40
新竹市,東區,006103-5,新竹復中里郵局,(03)533-0441,新竹市東區經國路1段452-1號,120.979337,24.81504,O,,O,O,,,局內,40
新竹市,東區,006107-0,新竹關東橋郵局,(03)577-2024,新竹市東區光復路1段313號,121.0188339,24.7827269,O,O,O,O,,,局內,40
新竹市,東區,006109-7,新竹學府路郵局,(03)571-8304,新竹市東區學府路128號,120.98467189999998,24.796939499999997,O,,O,O,,,局內,40
新竹市,東區,006115-7,新竹西大路郵局,(03)524-3634,新竹市東區南大路428號,120.968672,24.797185,O,O,O,O,,,局內,40
新竹市,東區,006116-1,新竹民主路郵局,(03)532-5070,新竹市東區民主路18號,120.981205,24.808986,O,O,O,O,,,局內,40
新竹市,東區,006117-4,新竹東園郵局,(03)526-3320,新竹市東區忠孝路434巷3號,120.983,24.802936,O,,O,O,,,局內,40
新竹市,東區,006119-1,新竹科學園郵局,(03)577-2944,新竹市東區科學園區工業東二路2-1號,121.004759,24.780266,O,O,,O,,,局內,40
新竹市,東區,006121-7,新竹南大路郵局,(03)525-7104,新竹市東區南大路621號,120.9674553,24.788207999999997,O,,O,O,,,局內,40
新竹市,東區,006122-1,新竹民生路郵局,(03)532-0020,新竹市東區民生路243號,120.97523,24.812369,O,,O,O,,,局內,40
新竹市,東區,006124-8,新竹建中郵局,(03)572-0704,新竹市東區建中一路8號,120.994176,24.800762,O,O,O,O,,,局內,40
新竹市,東區,006125-1,新竹陽明交大郵局,(03)572-1274,新竹市東區大學路1001號,120.998332,24.788249,O,O,O,O,,,局內,40
新竹市,香山區,,中華大學--活動中心門口右側,(03)525-0760,五福路2段707號,120.952322,24.757349,O,,,O,,,局外,40
新竹市,香山區,,中華大學--管理學院左棟樓梯間,(03)525-0760,五福路2段707號,120.952322,24.757349,O,,O,O,,O,局外,40
新竹市,香山區,,玄奘大學--大門警衛室旁,(03)525-0760,玄奘路48號,120.945277,24.773888,O,,O,O,,,局外,40
新竹市,香山區,,玄奘大學--地下1樓餐廳,(03)525-0760,玄奘路48號,120.945277,24.773888,O,,,O,,,局外,40
新竹市,香山區,,臺灣玻璃公司新竹廠--餐廳內,(03)525-0760,中華路4段470號,120.9375,24.791111,O,,O,O,,,局外,40
新竹市,香山區,006105-2,新竹內湖路郵局,(03)537-4709,新竹市香山區內湖路68號,120.905629,24.743791,O,,O,O,,,局內,40
新竹市,香山區,006111-2,新竹牛埔郵局,(03)538-0214,新竹市香山區牛埔南路42號,120.941897,24.794566,O,O,O,O,,,局內,40
新竹市,香山區,006120-3,新竹三姓橋郵局,(03)538-3031,新竹市香山區中華路5段53號,120.927709,24.787811,O,,O,O,,,局內,40
新竹市,香山區,006141-6,中華大學郵局,(03)537-7034,新竹市香山區五褔路2段707號,120.953454,24.759848,O,,O,O,,,局內,40
新竹縣,五峰鄉,006151-1,五峰郵局,(03)585-1103,新竹縣五峰鄉大隘村6鄰95號(圖書館內),121.114965,24.661984,O,,,O,,,局內,50
新竹縣,北埔鄉,006157-2,北埔郵局,(03)580-2261,新竹縣北埔鄉長興街1號,121.054705,24.700301,O,O,O,O,,,局內,50
新竹縣,尖石鄉,006153-8,尖石郵局,(03)584-1274,新竹縣尖石鄉嘉樂村2鄰麥樹仁46號,121.201704,24.705602,O,,O,O,,,局內,50
新竹縣,竹北市,,六家火車站--剪票口左側,(03)555-2207,復興3路2段229號,120.957554,24.850103,O,,,O,,O,局外,50
新竹縣,竹北市,,天隆造紙公司竹北廠--大門左側,(03)555-2207,大義里長青路2段300號,120.963108,24.860513,O,,,O,,,局外,50
新竹縣,竹北市,006129-6,竹北嘉豐郵局,(03)550-9603,新竹縣竹北市福興東路二段138號,121.028252,24.814942,O,O,O,O,,,局內,50
新竹縣,竹北市,006133-9,竹北郵局,(03)555-2207,新竹縣竹北市中正西路60號,121.003117,24.839851,O,O,,O,O,,局內,50
新竹縣,竹北市,006134-2,竹北中山郵局,(03)552-9137,新竹縣竹北市中正東路42號,121.018745,24.835457,O,,O,O,,,局內,50
新竹縣,竹北市,006135-6,竹北博愛郵局,(03)551-5848,新竹縣竹北市博愛街390號,121.00896,24.837486,O,O,O,O,,,局內,50
新竹縣,竹北市,006136-0,竹北六家郵局,(03)550-2090,新竹縣竹北市嘉興路457號,121.032494,24.823001,O,O,O,O,,,局內,50
新竹縣,竹北市,006137-3,竹北光明郵局,(03)551-4198,新竹縣竹北市縣政九路138號,121.010945,24.829803,O,O,O,O,,,局內,50
新竹縣,竹北市,006145-1,竹北成功郵局,(03)667-0881,新竹縣竹北市成功八路166、168號,121.018095,24.818948,O,O,O,O,,,局內,50
新竹縣,竹東鎮,,工業技術研究院-中興院區89館,(03)596-1251,中興路4段195號,121.047777,24.774444,O,,O,O,,,局外,50
新竹縣,竹東鎮,006147-8,竹東郵局,(03)596-1251,新竹縣竹東鎮東林路128號,121.0931,24.739995,O,O,O,O,,,局內,50
新竹縣,竹東鎮,006152-4,竹東下公館郵局,(03)596-5516,新竹縣竹東鎮東寧路1段77號,121.095088,24.72617,O,,O,O,,,局內,50
新竹縣,竹東鎮,006154-1,竹東二重埔郵局,(03)582-1136,新竹縣竹東鎮中興路3段97號,121.056381,24.76967,O,O,O,O,,,局內,50
新竹縣,竹東鎮,006155-5,竹東長春郵局,(03)595-6993,新竹縣竹東鎮長春路2段60號,121.087294,24.741345,O,O,O,O,,,局內,50
新竹縣,竹東鎮,006156-9,竹東工研院郵局,(03)591-6084,新竹縣竹東鎮中興路4段195號,121.043992,24.777635,O,,O,O,,,局內,50
新竹縣,芎林鄉,006148-1,芎林郵局,(03)592-2849,新竹縣芎林鄉文衡路426號,121.083714,24.772453,O,,O,O,,,局內,50
新竹縣,峨眉鄉,006158-6,峨眉郵局,(03)580-0284,新竹縣峨眉鄉成功街26號,121.020003,24.688749,O,,,O,,,局內,50
新竹縣,湖口鄉,,湖口三元宮--活動中心右側,(03)590-5814,湖口老街278號,121.055277,24.876944,O,,,O,,,局外,50
新竹縣,湖口鄉,,湖口高中--門口左側,(03)590-5814,中正路2段263巷21號,121.052222,24.889166,O,,,O,,,局外,50
新竹縣,湖口鄉,,湖口鐵騎郵局舊局址,(03)559-3914,勝利路1段慈光9號,121.036388,24.869444,O,,,O,,,局外,50
新竹縣,湖口鄉,,湖南營區--營區內右側,(03)590-5814,中湖路296號,121.050753,24.888963,O,,,O,,,局外,50
新竹縣,湖口鄉,,華淵公司湖口廠--廠內右側,(03)598-1274,中華路18號,121.010277,24.872222,O,,,O,,,局外,50
新竹縣,湖口鄉,,裝甲兵學校--校內右側,(03)590-5814,八德路三段11巷12號,121.088333,24.89,O,,,O,,,局外,50
新竹縣,湖口鄉,,臺灣山葉公司--守衛室對面,(03)590-5814,和興村56-1號,121.057338,24.896349,O,,O,O,,,局外,50
新竹縣,湖口鄉,006138-7,湖口郵局,(03)590-5814,新竹縣湖口鄉忠孝路26號,121.046217,24.903523,O,O,O,O,,,局內,50
新竹縣,湖口鄉,006142-0,湖口鳳凰郵局,(03)598-2403,新竹縣湖口鄉勝利路2段90-1號,121.026633,24.867399,O,,,O,,,局內,50
新竹縣,湖口鄉,006144-7,湖口新工郵局,(03)598-1274,新竹縣湖口鄉大勇路6號,121.015134,24.875343,O,O,O,O,,,局內,50
新竹縣,湖口鄉,006146-4,湖口德盛郵局,(03)590-0094,新竹縣湖口鄉成功路100號,121.042957,24.909753,O,,O,O,,,局內,50
新竹縣,新埔鎮,,新竹區監理所--地下1樓農會櫃台旁,(03)588-2134,文德路3段58號,121.077777,24.820555,O,,,O,,,局外,50
新竹縣,新埔鎮,006127-9,新埔郵局,(03)588-2134,新竹縣新埔鎮中正路210號,121.082803,24.827545,O,O,O,O,,,局內,50
新竹縣,新埔鎮,006128-2,新埔中正郵局,(03)588-2644,新竹縣新埔鎮中正路411號,121.0757,24.828343,O,,O,O,,,局內,50
新竹縣,新豐鄉,,明新科技大學--警衛室左側,(03)559-3914,新興路1號,120.993333,24.867777,O,,,O,,,局外,50
新竹縣,新豐鄉,,南港輪胎公司新豐廠--警衛室左側,(03)559-3914,新興路399號,121.01,24.882777,O,,,O,,,局外,50
新竹縣,新豐鄉,,鼎新金屬公司--門口右側,(03)590-5814,建興路2段372號,120.987222,24.901111,O,,,O,,,局外,50
新竹縣,新豐鄉,006140-2,新豐郵局,(03)559-3544,新竹縣新豐鄉振興街12號,120.986709,24.903325,O,O,,O,,,局內,50
新竹縣,新豐鄉,006143-3,新豐山崎郵局,(03)559-3914,新竹縣新豐鄉泰安街26號,120.994236,24.869986,O,O,O,O,,,局內,50
新竹縣,橫山鄉,006149-5,橫山郵局,(03)593-2951,新竹縣橫山鄉新興村新興街137號,121.140182,24.717884,O,,O,O,,,局內,50
新竹縣,橫山鄉,006150-7,橫山內灣郵局,(03)584-9174,新竹縣橫山鄉內灣村中正路311號,121.183378,24.703602,O,,O,O,,,局內,50
新竹縣,關西鎮,,東平營區--理髮廳旁,(03)588-2134,東平里老焿寮22-1號,121.198072,24.784822,O,,,O,,,局外,50
新竹縣,關西鎮,006130-8,關西郵局,(03)587-2147,新竹縣關西鎮正義路86號,121.176064,24.793784,O,O,O,O,,,局內,50
新竹縣,寶山鄉,006113-0,寶山郵局,(03)520-2268,新竹縣寶山鄉雙園路2段349號,120.990173,24.765119,O,O,O,O,,,局內,50
新竹縣,寶山鄉,006132-5,寶山大崎郵局,(03)563-8152,新竹縣寶山鄉大崎村園區三路103號,120.999295,24.778967,O,,,O,,,局內,50
苗栗縣,三義鄉,,裕隆汽車公司三義廠--第一餐廳南側,(037)872-142,西湖村伯公坑39-1號,120.773617,24.379377,O,,,O,,,局外,60
苗栗縣,三義鄉,,裕隆汽車公司三義廠--第二餐廳南側,(037)872-142,西湖村伯公坑39-1號,120.750214,24.376934,O,,O,O,,,局外,60
苗栗縣,三義鄉,029119-5,三義郵局,(037)872-142,苗栗縣三義鄉中正路101號,120.772562,24.414283,O,O,O,O,,,局內,60
苗栗縣,三灣鄉,029131-5,三灣郵局,(037)831-004,苗栗縣三灣鄉中正路310號,120.958893,24.656626,O,,O,O,,,局內,60
苗栗縣,大湖鄉,029116-4,大湖郵局,(037)991-047,苗栗縣大湖鄉中正路42號,120.868168,24.422234,O,O,,O,,,局內,60
苗栗縣,公館鄉,029109-1,公館郵局,(037)222-933,苗栗縣公館鄉大同路115號,120.828013,24.501597,O,O,O,O,,,局內,60
苗栗縣,公館鄉,029110-2,公館鶴岡郵局,(037)227-796,苗栗縣公館鄉鶴山村239號,120.832042,24.531572,O,,O,O,,,局內,60
苗栗縣,竹南鎮,,竹南火車站2樓旅客大廳入口正對面,(037)472-634,中山路166號,120.880591,24.692121,O,,,O,,,局外,60
苗栗縣,竹南鎮,029123-8,竹南郵局,(037)472-634,苗栗縣竹南鎮民族街86號,120.878531,24.685902,O,O,O,O,,,局內,60
苗栗縣,竹南鎮,029125-5,竹南中港郵局,(037)463-654,苗栗縣竹南鎮中正路244號,120.866853,24.683306,O,O,O,O,,,局內,60
苗栗縣,竹南鎮,029126-9,竹南科學園郵局,(037)671-644,苗栗縣竹南鎮科研路36號1樓101室,120.923215,24.707069,O,,O,O,,,局內,60
苗栗縣,竹南鎮,029128-6,竹南照南郵局,(037)479-634,苗栗縣竹南鎮光復路352號,120.879793,24.691583,O,O,O,O,,,局內,60
苗栗縣,西湖鄉,029105-6,西湖郵局,(037)921-004,苗栗縣西湖鄉金獅村11-6號,120.759124,24.559412,O,,O,O,,,局內,60
苗栗縣,卓蘭鎮,029137-7,卓蘭郵局,(04)2589-2075,苗栗縣卓蘭鎮中山路133號,120.824311,24.313358,O,O,,O,,,局內,60
苗栗縣,南庄鄉,029134-6,南庄郵局,(037)822-067,苗栗縣南庄鄉中正路202號,121.000859,24.603904,O,,,O,,,局內,60
苗栗縣,後龍鎮,029113-3,後龍郵局,(037)722-056,苗栗縣後龍鎮中華路161號,120.786088,24.614129,O,O,,O,,,局內,60
苗栗縣,苗栗市,,聯合大學八甲校區--側門旁,(037)326-304,南勢里聯大2號,120.798451,24.52566,O,,,O,,,局外,60
苗栗縣,苗栗市,,聯合大學--土木大樓右側前,(037)326-304,恭敬里聯大1號,120.81569,24.546555,O,,O,O,,O,局外,60
苗栗縣,苗栗市,029100-8,苗栗中苗郵局,(037)326-304,苗栗縣苗栗市中正路532號,120.820839,24.558433,O,O,O,O,O,O,局內,60
苗栗縣,苗栗市,029103-9,苗栗北苗郵局,(037)264-412,苗栗縣苗栗市中正路138號,120.82391,24.566789,O,O,O,O,,,局內,60
苗栗縣,苗栗市,029104-2,苗栗南苗郵局,(037)326-064,苗栗縣苗栗市中正路961號,120.81619,24.550191,O,O,O,O,,,局內,60
苗栗縣,苗栗市,029106-0,苗栗文山郵局,(037)336-304,苗栗縣苗栗市至公路448號,120.811837,24.564137,O,,O,O,,,局內,60
苗栗縣,苗栗市,029107-3,苗栗福星郵局,(037)270-161,苗栗縣苗栗市中華路629號,120.824974,24.58553,O,,O,O,,,局內,60
苗栗縣,苗栗市,029108-7,苗栗嘉盛郵局,(037)261-276,苗栗縣苗栗市國華路158號,120.829464,24.57451,O,O,O,O,,,局內,60
苗栗縣,苗栗市,029112-0,苗栗府前郵局,(037)325-631,苗栗縣苗栗市忠孝路119號,120.818369,24.562864,O,O,O,O,,,局內,60
苗栗縣,苑裡鎮,,榮迪興公司--守衛室左側,(037)861-075,中正里86號,120.66533,24.428214,O,,,O,,,局外,60
苗栗縣,苑裡鎮,,億光電子公司苑裡廠--7樓生活中心,(037)861-075,玉田里國光巷35號,120.680227,24.388729,O,,O,O,,,局外,60
苗栗縣,苑裡鎮,029120-7,苑裡郵局,(037)861-075,苗栗縣苑裡鎮忠勇街15號,120.65347,24.441861,O,O,O,O,,,局內,60
苗栗縣,苑裡鎮,029121-1,苑裡山腳郵局,(037)741-514,苗栗縣苑裡鎮舊社里63號,120.684825,24.415924,O,,O,O,,,局內,60
苗栗縣,苑裡鎮,029122-4,苑裡社苓郵局,(037)741-142,苗栗縣苑裡鎮社苓里90-5號,120.675445,24.402191,O,,O,O,,,局內,60
苗栗縣,泰安鄉,029118-1,泰安郵局,(037)941-035,苗栗縣泰安鄉清安村洗水坑23號,120.90556,24.446263,O,,O,O,,,局內,60
苗栗縣,通霄鎮,029114-7,通霄郵局,(037)752-264,苗栗縣通霄鎮通西里中正路74號,120.680135,24.490847,O,O,,O,,,局內,60
苗栗縣,通霄鎮,029115-1,通霄白沙屯郵局,(037)792-976,苗栗縣通霄鎮白東里142號,120.708983,24.564312,O,,O,O,,,局內,60
苗栗縣,造橋鄉,029124-1,造橋郵局,(037)562-644,苗栗縣造橋鄉造橋村平仁路32號,120.866098,24.640688,O,,O,O,,,局內,60
苗栗縣,造橋鄉,029127-2,造橋大西郵局,(037)542-644,苗栗縣造橋鄉大西村大西一街98號,120.890844,24.622847,O,,O,O,,,局內,60
苗栗縣,獅潭鄉,029117-8,獅潭郵局,(037)931-316,苗栗縣獅潭鄉新店村7鄰58-2號,120.922231,24.541638,O,,O,O,,,局內,60
苗栗縣,銅鑼鄉,029111-6,銅鑼郵局,(037)981-133,苗栗縣銅鑼鄉中正路153號,120.787105,24.488258,O,O,O,O,,,局內,60
苗栗縣,頭份市,,斗煥坪陸軍訓練中心--合作社入口處右側,(037)663-114,斗煥里大營路199-1號,120.940828,24.682317,O,,,O,,,局外,60
苗栗縣,頭份市,,華夏海灣公司--門口警衛室正後方,(037)663-114,民族路571號,120.889178,24.68437,O,,,O,,,局外,60
苗栗縣,頭份市,029129-0,頭份郵局,(037)663-114,苗栗縣頭份市崇仁街3號,120.904054,24.682828,O,O,O,O,,,局內,60
苗栗縣,頭份市,029130-1,頭份斗煥郵局,(037)668-114,苗栗縣頭份市中正二路157號,120.944878,24.681548,O,,O,O,,,局內,60
苗栗縣,頭份市,029132-9,頭份田寮郵局,(037)612-776,苗栗縣頭份市民族路738號,120.886506,24.685191,O,,O,O,,,局內,60
苗栗縣,頭份市,029133-2,頭份上公園郵局,(037)661-124,苗栗縣頭份市中正路221-1號,120.914258,24.688398,O,O,O,O,,,局內,60
苗栗縣,頭份市,029135-0,頭份尖山郵局,(037)621-644,苗栗縣頭份市中華路87號,120.879676,24.664266,O,,O,O,,,局內,60
苗栗縣,頭份市,029136-3,頭份蟠桃郵局,(037)689-056,苗栗縣頭份市建國路150號,120.909184,24.696241,O,,O,O,,,局內,60
